fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,,
titles04/index.html.10539,tt0841108,Hannah Takes the Stairs (2007),hannah takes the stairs,http://www.imdb.com/title/tt0841108/,5.5,1052,4980,2007,video.movie,0,0,7,139,20,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10540,tt0841961,Kingdom (TV Series 2007– ),kingdom tv series,http://www.imdb.com/title/tt0841961/,7.9,1542,3600,2007,video.tv,0,0,3,346,17,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10544,tt0843328,Chatrapathi (2005),chatrapathi,http://www.imdb.com/title/tt0843328/,7.5,846,9480,2005,video.movie,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10546,tt0844286,Brothers Bloom (2008),brothers bloom,http://www.imdb.com/title/tt0844286/,6.9,36384,6840,2008,video.movie,0,0,31,922,95,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10549,tt0844471,Wolkig mit Aussicht auf Fleischbällchen (2009),wolkig mit aussicht auf fleischb llchen,http://www.imdb.com/title/tt0844471/,7,108872,5400,2009,video.movie,1,10,58,2085,150,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10550,tt0844479,The Collector (2009),the collector,http://www.imdb.com/title/tt0844479/,6.4,34007,5400,2009,video.movie,0,0,3,442,176,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles04/index.html.10552,tt0844653,Legend of the Seeker - Das Schwert der Wahrheit (TV Series 2008–2010),legend of the seeker das schwert der wahrheit tv series,http://www.imdb.com/title/tt0844653/,7.6,25109,2640,2008,video.tv,1,2,8,449,300,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10553,tt0844708,Last House on the Left (2009),last house on the left,http://www.imdb.com/title/tt0844708/,6.6,53999,6600,2009,video.movie,1,3,22,572,264,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles04/index.html.10557,tt0845738,Higurashi no naku koro ni (TV Series 2006– ),higurashi no naku koro ni tv series,http://www.imdb.com/title/tt0845738/,8.3,1904,,2006,video.tv,0,0,0,0,17,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10559,tt0847817,Helvetica (2007),helvetica,http://www.imdb.com/title/tt0847817/,7.2,5176,4800,2007,video.movie,0,0,0,58,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10562,tt0848557,Diary of the Dead (2007),diary of the dead,http://www.imdb.com/title/tt0848557/,5.8,36628,5700,2007,video.movie,1,0,22,352,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10563,tt0848638,Sakkarakatti (2007),sakkarakatti,http://www.imdb.com/title/tt0848638/,3.1,57,,2007,video.movie,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10564,tt0849470,Ein Tag blau (Video 2008),ein tag blau video,http://www.imdb.com/title/tt0849470/,4.9,3227,5520,2008,video.movie,0,0,0,5,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10566,tt0850642,Shaggy & Scooby-Doo Get a Clue! (TV Series 2006– ),shaggy scooby doo get a clue tv series,http://www.imdb.com/title/tt0850642/,4.1,343,,2006,video.tv,0,0,0,0,19,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10568,tt0851515,Fengkuang de saiche (2009),fengkuang de saiche,http://www.imdb.com/title/tt0851515/,7.5,1180,5940,2009,video.movie,2,5,0,0,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10570,tt0851851,Terminator: S. C. C. (TV Series 2008–2009),terminator s c c tv series,http://www.imdb.com/title/tt0851851/,7.7,45777,3600,2008,video.tv,1,19,135,1428,296,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles04/index.html.10572,tt0852713,House Bunny (2008),house bunny,http://www.imdb.com/title/tt0852713/,5.5,51512,5820,2008,video.movie,0,0,122,758,118,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10574,tt0852863,Phineas und Ferb (TV Series 2007– ),phineas und ferb tv series,http://www.imdb.com/title/tt0852863/,8,14541,1800,2007,video.tv,1,25,70,504,58,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10575,tt0852963,Il nascondiglio (2007),il nascondiglio,http://www.imdb.com/title/tt0852963/,6.1,412,6000,2007,video.movie,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,
titles04/index.html.10576,tt0853060,Deutschland. Ein Sommermärchen (2006),deutschland ein sommerm rchen,http://www.imdb.com/title/tt0853060/,7,2262,6480,2006,video.movie,3,0,2,6,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
titles04/index.html.10577,tt0853153,Wer war Stuart Shorter? (TV Movie 2007),wer war stuart shorter tv movie,http://www.imdb.com/title/tt0853153/,8.1,3084,5400,2007,video.movie,6,1,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10579,tt0854678,Taxi to the Dark Side (2007),taxi to the dark side,http://www.imdb.com/title/tt0854678/,8,6342,6360,2007,video.movie,9,3,8,266,35,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
titles04/index.html.10580,tt0855841,Invisible Children (2006),invisible children,http://www.imdb.com/title/tt0855841/,7.9,538,3300,2006,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10581,tt0856008,Sharkwater - Wenn Haie sterben (2006),sharkwater wenn haie sterben,http://www.imdb.com/title/tt0856008/,8,3546,5340,2006,video.movie,13,3,20,9,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10582,tt0856288,Inside (2007),inside,http://www.imdb.com/title/tt0856288/,6.9,23017,4920,2007,video.movie,8,3,10,24,227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles04/index.html.10583,tt0856348,Basilisk: Kôga ninpô chô (TV Series 2005– ),basilisk k ga ninp ch tv series,http://www.imdb.com/title/tt0856348/,8,1838,1500,2005,video.tv,0,0,4,3,8,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10584,tt0856797,Ghost in the Shell - Stand Alone Complex 2nd GIG (TV Movie 2006),ghost in the shell stand alone complex nd gig tv movie,http://www.imdb.com/title/tt0856797/,7.9,2767,6480,2006,video.movie,0,0,3,9,9,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10585,tt0857190,The Crime (2012),the crime,http://www.imdb.com/title/tt0857190/,6.2,13175,6720,2012,video.movie,0,0,15,143,74,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10586,tt0857191,Ein Sommer in New York - The Visitor (2007),ein sommer in new york the visitor,http://www.imdb.com/title/tt0857191/,7.7,33244,6240,2007,video.movie,19,24,65,843,159,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10588,tt0857376,Gabriel - Die Rache ist mein (2007),gabriel die rache ist mein,http://www.imdb.com/title/tt0857376/,5.7,10812,6840,2007,video.movie,2,1,16,50,103,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10591,tt0858492,Vikramarkudu (2006),vikramarkudu,http://www.imdb.com/title/tt0858492/,7.5,832,8400,2006,video.movie,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10592,tt0859163,Die Mumie - Das Grabmal des Drachenkaisers (2008),die mumie das grabmal des drachenkaisers,http://www.imdb.com/title/tt0859163/,5.2,91488,6720,2008,video.movie,2,6,95,367,493,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10594,tt0859765,Sanxia haoren (2006),sanxia haoren,http://www.imdb.com/title/tt0859765/,7.3,3675,6660,2006,video.movie,9,6,7,169,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10595,tt0860906,Evangerion shin gekijôban: Ha (2009),evangerion shin gekij ban ha,http://www.imdb.com/title/tt0860906/,8.1,7645,6720,2009,video.movie,0,0,2,0,17,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10596,tt0860907,Evangerion shin gekijôban: Kyu (2012),evangerion shin gekij ban kyu,http://www.imdb.com/title/tt0860907/,6.9,2893,5760,2012,video.movie,0,0,7,0,18,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10599,tt0861889,The Bigger Picture Episode #3.7 (TV Episode 2006),the bigger picture episode tv episode,http://www.imdb.com/title/tt0861889/,,,1740,2006,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
titles04/index.html.10603,tt0863046,Flight of the Conchords (TV Series 2007– ),flight of the conchords tv series,http://www.imdb.com/title/tt0863046/,8.8,32780,1500,2007,video.tv,2,10,36,567,27,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10607,tt0865409,Frisky Dingo (TV Series 2006– ),frisky dingo tv series,http://www.imdb.com/title/tt0865409/,8.3,4580,660,2006,video.tv,0,0,2,39,12,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles04/index.html.10609,tt0866437,Der Jane Austen Club (2007),der jane austen club,http://www.imdb.com/title/tt0866437/,6.9,18171,6360,2007,video.movie,0,0,28,70,53,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10610,tt0866439,Verliebt in die Braut (2008),verliebt in die braut,http://www.imdb.com/title/tt0866439/,5.8,44230,6060,2008,video.movie,0,0,50,159,96,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10611,tt0866442,Eastbound & Down (TV Series 2009– ),eastbound down tv series,http://www.imdb.com/title/tt0866442/,8.3,34982,1680,2009,video.tv,0,0,72,17,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
titles04/index.html.10612,tt0867418,Scooby-Doo! Pirates Ahoy! (Video 2006),scooby doo pirates ahoy video,http://www.imdb.com/title/tt0867418/,6.6,639,4800,2006,video.movie,0,0,0,0,6,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10613,tt0868134,Friday Night with Jonathan Ross Episode #11.5 (TV Episode 2006),friday night with jonathan ross episode tv episode,http://www.imdb.com/title/tt0868134/,8.5,13,3600,2006,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
titles04/index.html.10615,tt0869994,So ist Paris (2008),so ist paris,http://www.imdb.com/title/tt0869994/,6.9,8416,7800,2008,video.movie,0,0,18,0,38,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10619,tt0870980,Spaceballs: The Animated Series (TV Series 2008– ),spaceballs the animated series tv series,http://www.imdb.com/title/tt0870980/,4.6,711,,2008,video.tv,0,0,11,6,10,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles04/index.html.10622,tt0871318,Robot Chicken The Munnery (TV Episode 2006),robot chicken the munnery tv episode,http://www.imdb.com/title/tt0871318/,7.7,74,660,2006,video.episode,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10623,tt0871426,Baby Mama (2008),baby mama,http://www.imdb.com/title/tt0871426/,6.1,28724,5940,2008,video.movie,1,4,49,25,95,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10625,tt0872202,Ghosts (2006),ghosts,http://www.imdb.com/title/tt0872202/,7.4,720,5760,2006,video.movie,1,2,0,0,12,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10627,tt0873886,Red State (2011),red state,http://www.imdb.com/title/tt0873886/,6.2,43371,5280,2011,video.movie,3,1,20,1821,269,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10629,tt0874936,Life (TV Series 2007–2009),life tv series,http://www.imdb.com/title/tt0874936/,8.3,26173,2700,2007,video.tv,2,3,105,20,66,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10630,tt0875034,Nine (2009),nine,http://www.imdb.com/title/tt0875034/,5.9,33473,7080,2009,video.movie,7,39,167,2049,227,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10634,tt0877057,Desu nôto (TV Series 2006–2007),desu n to tv series,http://www.imdb.com/title/tt0877057/,9,55329,1440,2006,video.tv,0,0,5,0,99,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10637,tt0878835,Please Give (2010),please give,http://www.imdb.com/title/tt0878835/,6.6,8806,5400,2010,video.movie,6,12,16,778,51,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10640,tt0880101,Game K N B Celebrity Fathers (TV Episode 2006),game k n b celebrity fathers tv episode,http://www.imdb.com/title/tt0880101/,,,1800,2006,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10642,tt0880570,The Ministers - Mein ist die Rache (2009),the ministers mein ist die rache,http://www.imdb.com/title/tt0880570/,4.5,1089,5340,2009,video.movie,0,0,2,9,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10647,tt0881891,Verrückt nach Steve (2009),verr ckt nach steve,http://www.imdb.com/title/tt0881891/,4.8,27100,5940,2009,video.movie,2,3,44,696,134,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10648,tt0882977,Snitch - Ein riskanter Deal (2013),snitch ein riskanter deal,http://www.imdb.com/title/tt0882977/,6.5,50022,6720,2013,video.movie,0,0,33,596,109,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles04/index.html.10650,tt0883995,13 game sayawng (2006),game sayawng,http://www.imdb.com/title/tt0883995/,6.8,3900,6840,2006,video.movie,5,9,0,0,25,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10653,tt0884805,Pars: Operation Cherry (2007),pars operation cherry,http://www.imdb.com/title/tt0884805/,6.2,1534,8700,2007,video.movie,0,0,0,0,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10654,tt0885435,I Love New York (TV Series 2007– ),i love new york tv series,http://www.imdb.com/title/tt0885435/,4.7,1365,3600,2007,video.tv,0,0,2,178,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
titles04/index.html.10656,tt0887871,Awesometown (TV Short 2005),awesometown tv short,http://www.imdb.com/title/tt0887871/,8,616,1140,2005,video.tv,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles04/index.html.10661,tt0889583,Brüno (2009),br no,http://www.imdb.com/title/tt0889583/,5.9,99551,4860,2009,video.movie,2,4,16,541,388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10662,tt0889588,Die Kinder der Seidenstrasse (2008),die kinder der seidenstrasse,http://www.imdb.com/title/tt0889588/,7.1,7135,7500,2008,video.movie,1,3,32,13,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
titles04/index.html.10663,tt0889671,Trumbo (2007),trumbo,http://www.imdb.com/title/tt0889671/,7.5,665,5760,2007,video.movie,1,0,11,116,13,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10665,tt0890870,Saw 4 (2007),saw,http://www.imdb.com/title/tt0890870/,5.9,88230,5580,2007,video.movie,1,6,34,412,307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles04/index.html.10667,tt0891592,Street Fighter: The Legend of Chun-Li (2009),street fighter the legend of chun li,http://www.imdb.com/title/tt0891592/,3.7,17652,5760,2009,video.movie,0,0,18,195,176,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10670,tt0892535,Eli Stone (TV Series 2008–2009),eli stone tv series,http://www.imdb.com/title/tt0892535/,7.7,7817,3600,2008,video.tv,1,5,41,425,42,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10671,tt0892700,Die Pinguine aus Madagascar (TV Series 2008– ),die pinguine aus madagascar tv series,http://www.imdb.com/title/tt0892700/,7.7,8441,,2008,video.tv,18,31,4,183,16,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10675,tt0893346,Kiss the Bride (2007),kiss the bride,http://www.imdb.com/title/tt0893346/,5.7,1192,6000,2007,video.movie,0,0,17,4,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10676,tt0893382,Shine a Light (2008),shine a light,http://www.imdb.com/title/tt0893382/,7.2,8624,7320,2008,video.movie,0,0,41,171,65,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10677,tt0893402,Franklyn (2008),franklyn,http://www.imdb.com/title/tt0893402/,6.2,12734,5880,2008,video.movie,0,0,12,68,66,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles04/index.html.10680,tt0896781,Tori & Dean: Inn Love (TV Series 2007– ),tori dean inn love tv series,http://www.imdb.com/title/tt0896781/,5.7,327,,2007,video.tv,0,0,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
titles04/index.html.10682,tt0896833,Making 'Sólo con tu pareja' (Video 2006),making s lo con tu pareja video,http://www.imdb.com/title/tt0896833/,6.5,13,1740,2006,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles04/index.html.10683,tt0896872,The Whistleblower (2010),the whistleblower,http://www.imdb.com/title/tt0896872/,7.2,19025,6720,2010,video.movie,6,9,9,283,71,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10684,tt0897347,The Echo (2008),the echo,http://www.imdb.com/title/tt0897347/,5.7,3848,5400,2008,video.movie,0,0,3,16,25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10686,tt0898266,The Big Bang Theory (TV Series 2007– ),the big bang theory tv series,http://www.imdb.com/title/tt0898266/,8.7,366815,1260,2007,video.tv,29,94,1076,7902,294,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10687,tt0898332,Samantha Who? (TV Series 2007–2009),samantha who tv series,http://www.imdb.com/title/tt0898332/,7.5,7683,1320,2007,video.tv,5,13,49,50,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10689,tt0899106,Love Happens (2009),love happens,http://www.imdb.com/title/tt0899106/,5.6,21325,6540,2009,video.movie,0,0,56,398,78,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10691,tt0899167,Saturday Night Live: The Best of Jon Lovitz (TV Movie 2005),saturday night live the best of jon lovitz tv movie,http://www.imdb.com/title/tt0899167/,7.1,97,5580,2005,video.movie,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10693,tt0901160,30 Even Scarier Movie Moments (TV Mini-Series 2006),even scarier movie moments tv mini series,http://www.imdb.com/title/tt0901160/,5.9,170,,2006,video.tv,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10694,tt0901241,Modern Marvels James Bond Gadgets (TV Episode 2002),modern marvels james bond gadgets tv episode,http://www.imdb.com/title/tt0901241/,7,10,3600,2002,video.episode,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10695,tt0901476,Bride Wars - Beste Feindinnen (2009),bride wars beste feindinnen,http://www.imdb.com/title/tt0901476/,5.3,56724,5340,2009,video.movie,1,8,52,791,123,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles04/index.html.10698,tt0901507,Rise of the Footsoldier (2007),rise of the footsoldier,http://www.imdb.com/title/tt0901507/,6.9,13564,7140,2007,video.movie,0,0,3,94,71,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10699,tt0901686,Hook und das Geisterlicht (Video 2006),hook und das geisterlicht video,http://www.imdb.com/title/tt0901686/,6.8,3720,420,2006,video.movie,0,0,3,118,8,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles04/index.html.107,tt0015074,Jackie\,der kleine Robinson (1924),jackie der kleine robinson,http://www.imdb.com/title/tt0015074/,7.2,5,4200,1924,video.movie,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
titles04/index.html.10700,tt0901687,Medal of Honor: Vanguard (Video Game 2007),medal of honor vanguard video game,http://www.imdb.com/title/tt0901687/,7.6,92,,2007,game,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10702,tt0902272,Justice League: The New Frontier (Video 2008),justice league the new frontier video,http://www.imdb.com/title/tt0902272/,7.1,8619,4500,2008,video.movie,0,2,11,58,58,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10704,tt0903135,The Invincible Iron Man (Video 2007),the invincible iron man video,http://www.imdb.com/title/tt0903135/,6,4775,4980,2007,video.movie,0,0,5,106,20,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10706,tt0903747,Breaking Bad (TV Series 2008–2013),breaking bad tv series,http://www.imdb.com/title/tt0903747/,9.6,512842,2700,2008,video.tv,72,146,603,16358,597,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles04/index.html.10707,tt0903849,Heckler (2007),heckler,http://www.imdb.com/title/tt0903849/,6.2,2341,4800,2007,video.movie,0,0,0,10,50,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles04/index.html.10708,tt0904208,Californication (TV Series 2007– ),californication tv series,http://www.imdb.com/title/tt0904208/,8.5,115330,1680,2007,video.tv,5,25,382,1618,135,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
